# YTID, start_seconds, end_seconds, positive_labels
164R3i5s7-8,40.0,50.0,"/m/03vt0,/m/09f96,/m/0h2mp"
164R3i5s7-8,40.0,50.0,"/m/03vt0,/m/09f96,/m/0h2mp"
164R3i5s7-8,40.0,50.0,"/m/03vt0,/m/09f96,/m/0h2mp"
1BQW0MFUhL8,30.0,40.0,"/m/07rv9rh,/m/09x0r,/m/0jbk"
1BQW0MFUhL8,30.0,40.0,"/m/07rv9rh,/m/09x0r,/m/0jbk"
1EU64OKtfw4,10.0,20.0,"/m/03vt0,/m/09xqv"
1EU64OKtfw4,10.0,20.0,"/m/03vt0,/m/09xqv"
1E_3Grl-3PA,340.0,350.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
1E_3Grl-3PA,340.0,350.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
1E_3Grl-3PA,340.0,350.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
1E_3Grl-3PA,340.0,350.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
1EqtrXZjiJY,7.0,17.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
1EqtrXZjiJY,7.0,17.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
1EqtrXZjiJY,7.0,17.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
1G3TdBrW7ys,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1G3TdBrW7ys,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1G3TdBrW7ys,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1G3TdBrW7ys,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1G3TdBrW7ys,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1G95m_2exAc,110.0,120.0,"/m/032n05,/m/0jbk"
1G95m_2exAc,110.0,120.0,"/m/032n05,/m/0jbk"
1GSgIoyfFco,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk"
1GSgIoyfFco,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk"
1GSgIoyfFco,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/09x0r,/m/0jbk"
1GYfkje0--U,30.0,40.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
1GYfkje0--U,30.0,40.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
1GYfkje0--U,30.0,40.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
1HPYHsdLYCQ,28.0,38.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
1HPYHsdLYCQ,28.0,38.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
1HPYHsdLYCQ,28.0,38.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
1HPYHsdLYCQ,28.0,38.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
1IFfUjdN91k,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
1IFfUjdN91k,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
1IFfUjdN91k,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
1IFfUjdN91k,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
1IFfUjdN91k,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
1KjKucI0964,30.0,40.0,/m/07qn4z3
1NEybsmFECg,30.0,40.0,"/m/04rlf,/m/07q0h5t"
1NQWDv3XSWE,30.0,40.0,/m/07r4gkf
1NYANpd5Grs,160.0,170.0,"/m/068hy,/m/07pdhp0,/m/0bt9lr,/t/dd00125"
1NYANpd5Grs,160.0,170.0,"/m/068hy,/m/07pdhp0,/m/0bt9lr,/t/dd00125"
1O7poxGGFws,110.0,120.0,"/m/09x0r,/m/0ghcn6"
1Oy7Yha8LOg,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk"
1Oy7Yha8LOg,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk"
1Oy7Yha8LOg,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk"
1Oy7Yha8LOg,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk"
1Oy7Yha8LOg,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/0jbk"
1PxKjFulkLs,30.0,40.0,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136"
1PxKjFulkLs,30.0,40.0,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136"
1PxKjFulkLs,30.0,40.0,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136"
1PxKjFulkLs,30.0,40.0,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136"
1PxKjFulkLs,30.0,40.0,"/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk,/t/dd00136"
1QN_iWjfMOc,450.0,460.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
1QN_iWjfMOc,450.0,460.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
1QN_iWjfMOc,450.0,460.0,"/m/01280g,/m/09x0r,/m/0cdnk,/m/0jbk"
1Qju138etmc,30.0,40.0,"/m/078jl,/m/07rjwbb"
1Qju138etmc,30.0,40.0,"/m/078jl,/m/07rjwbb"
1aVhpF7Sm8o,0.0,10.0,/m/06hps
1bOukvpECmU,30.0,40.0,"/m/01yrx,/m/07r81j2,/m/09x0r,/m/0jbk"
1bOukvpECmU,30.0,40.0,"/m/01yrx,/m/07r81j2,/m/09x0r,/m/0jbk"
1bOukvpECmU,30.0,40.0,"/m/01yrx,/m/07r81j2,/m/09x0r,/m/0jbk"
1blEjTegTzY,30.0,40.0,"/m/04rlf,/m/07qdb04,/m/09x0r"
1c5rSQsqmBE,0.0,10.0,"/m/04rlf,/m/07qdb04,/m/09ddx,/m/09x0r"
1c5rSQsqmBE,0.0,10.0,"/m/04rlf,/m/07qdb04,/m/09ddx,/m/09x0r"
1c7NBk1x3y0,30.0,40.0,"/m/07qmpdm,/m/07qn4z3"
1da8Qc9hXSw,30.0,40.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
1da8Qc9hXSw,30.0,40.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
1da8Qc9hXSw,30.0,40.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
1eI2-vhs0YY,21.0,31.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk"
1eI2-vhs0YY,21.0,31.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk"
1eI2-vhs0YY,21.0,31.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk"
1eI2-vhs0YY,21.0,31.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk"
1eI2-vhs0YY,21.0,31.0,"/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk"
1f7lBXwf2rk,100.0,110.0,"/m/068hy,/m/068zj,/m/0jbk"
1f7lBXwf2rk,100.0,110.0,"/m/068hy,/m/068zj,/m/0jbk"
1f7lBXwf2rk,100.0,110.0,"/m/068hy,/m/068zj,/m/0jbk"
1fP9nwukYk4,0.0,10.0,"/m/04cvmfc,/m/09x0r,/t/dd00125"
1gfkQ8bmN1Q,30.0,40.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
1gfkQ8bmN1Q,30.0,40.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
1gfkQ8bmN1Q,30.0,40.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
1gqVlwoOqs4,390.0,400.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
1gqVlwoOqs4,390.0,400.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
1gqVlwoOqs4,390.0,400.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
1jyBARHxmlc,160.0,170.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk,/t/dd00129"
1jyBARHxmlc,160.0,170.0,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk,/t/dd00129"
1lBl4WXrFxE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1lBl4WXrFxE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1lBl4WXrFxE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1lBl4WXrFxE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1lBl4WXrFxE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/07r81j2,/m/09x0r,/m/0jbk"
1lF4g89LKmc,0.0,10.0,"/m/07q5rw0,/m/09x0r"
1lu0itJYSDQ,30.0,40.0,"/m/04rlf,/m/07bgp,/m/07q0h5t,/m/09x0r"
1lu0itJYSDQ,30.0,40.0,"/m/04rlf,/m/07bgp,/m/07q0h5t,/m/09x0r"
1nF0Pv-VBSc,580.0,590.0,"/m/015p6,/m/020bb7,/m/06_y0by,/m/07pggtn"
1nF0Pv-VBSc,580.0,590.0,"/m/015p6,/m/020bb7,/m/06_y0by,/m/07pggtn"
1nF0Pv-VBSc,580.0,590.0,"/m/015p6,/m/020bb7,/m/06_y0by,/m/07pggtn"
1oY0kFtKu20,470.0,480.0,"/m/015p6,/m/06_y0by,/m/09ddx"
1oY0kFtKu20,470.0,480.0,"/m/015p6,/m/06_y0by,/m/09ddx"
1oe-NKUOwZw,30.0,40.0,"/m/068hy,/m/0jbk,/t/dd00136"
1oe-NKUOwZw,30.0,40.0,"/m/068hy,/m/0jbk,/t/dd00136"
1oe-NKUOwZw,30.0,40.0,"/m/068hy,/m/0jbk,/t/dd00136"
1qAvaKlkJis,30.0,40.0,"/m/07qn4z3,/t/dd00128"
1qLTTdpHEhA,7.0,17.0,"/m/07r_80w,/m/09d5_"
1qLTTdpHEhA,7.0,17.0,"/m/07r_80w,/m/09d5_"
1rQt2kGpe8E,120.0,130.0,"/m/068zj,/m/07r4k75,/m/09x0r,/m/0jbk"
1rQt2kGpe8E,120.0,130.0,"/m/068zj,/m/07r4k75,/m/09x0r,/m/0jbk"
1t_5NMmgrFw,60.0,70.0,/m/07r4gkf
1tt5hIKEBYo,21.0,31.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r"
1tt5hIKEBYo,21.0,31.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/09x0r"
1xTvYIgPwm4,26.0,36.0,"/m/03k3r,/m/07q5rw0,/m/0jbk"
1xTvYIgPwm4,26.0,36.0,"/m/03k3r,/m/07q5rw0,/m/0jbk"
1xTvYIgPwm4,26.0,36.0,"/m/03k3r,/m/07q5rw0,/m/0jbk"
20eBcFsFL0w,30.0,40.0,"/m/07st88b,/m/09ld4"
20eBcFsFL0w,30.0,40.0,"/m/07st88b,/m/09ld4"
20zrQVQtQ2Q,30.0,40.0,"/m/07st88b,/m/09ld4"
20zrQVQtQ2Q,30.0,40.0,"/m/07st88b,/m/09ld4"
223JAnawpMg,30.0,40.0,"/m/04rlf,/m/07r67yg,/m/0jbk"
24O7Q2AI6vw,10.0,20.0,"/m/07qf0zm,/m/0jbk,/t/dd00125"
24O7Q2AI6vw,10.0,20.0,"/m/07qf0zm,/m/0jbk,/t/dd00125"
24QxEmxh-tc,20.0,30.0,"/m/068zj,/m/09x0r,/m/0jbk,/m/0ytgt,/t/dd00018"
24QxEmxh-tc,20.0,30.0,"/m/068zj,/m/09x0r,/m/0jbk,/m/0ytgt,/t/dd00018"
24QxEmxh-tc,20.0,30.0,"/m/068zj,/m/09x0r,/m/0jbk,/m/0ytgt,/t/dd00018"
259QGi4PNAc,22.0,32.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
259QGi4PNAc,22.0,32.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
259QGi4PNAc,22.0,32.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
266IiZnynyA,30.0,40.0,"/m/01rd7k,/m/025rv6n"
266IiZnynyA,30.0,40.0,"/m/01rd7k,/m/025rv6n"
26yyv3N4adw,30.0,40.0,"/m/05r5wn,/m/07qn4z3,/t/dd00125"
27f-rlFiSho,60.0,70.0,"/m/06hck5,/m/07rjwbb"
29x5I94EBMQ,0.0,9.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/0jbk"
29x5I94EBMQ,0.0,9.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/0jbk"
29x5I94EBMQ,0.0,9.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/0jbk"
29x5I94EBMQ,0.0,9.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/0jbk"
2ABMFZVQ9jI,570.0,580.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
2ABMFZVQ9jI,570.0,580.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
2ABMFZVQ9jI,570.0,580.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
2ABMFZVQ9jI,570.0,580.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
2BdcZFwYkr4,530.0,540.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
2BdcZFwYkr4,530.0,540.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
2BdcZFwYkr4,530.0,540.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
2Cu_AdrrMks,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
2Cu_AdrrMks,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
2Cu_AdrrMks,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
2Cu_AdrrMks,30.0,40.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
2DYxo-rDq8g,9.0,19.0,"/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
2DYxo-rDq8g,9.0,19.0,"/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
2DYxo-rDq8g,9.0,19.0,"/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
2DYxo-rDq8g,9.0,19.0,"/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
2HlCRjjDhIA,20.0,30.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk"
2HlCRjjDhIA,20.0,30.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk"
2HlCRjjDhIA,20.0,30.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk"
2HlCRjjDhIA,20.0,30.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/0jbk"
2IWV8hlUydk,20.0,30.0,"/m/02yds9,/m/068hy,/m/0bt9lr,/m/0jbk"
2IWV8hlUydk,20.0,30.0,"/m/02yds9,/m/068hy,/m/0bt9lr,/m/0jbk"
2IWV8hlUydk,20.0,30.0,"/m/02yds9,/m/068hy,/m/0bt9lr,/m/0jbk"
2IWV8hlUydk,20.0,30.0,"/m/02yds9,/m/068hy,/m/0bt9lr,/m/0jbk"
2JEeD3O0NnM,30.0,40.0,"/m/04rlf,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2JEeD3O0NnM,30.0,40.0,"/m/04rlf,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2JEeD3O0NnM,30.0,40.0,"/m/04rlf,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2JEeD3O0NnM,30.0,40.0,"/m/04rlf,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2JEeD3O0NnM,30.0,40.0,"/m/04rlf,/m/068hy,/m/07r_k2n,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2K8O1KQQw54,30.0,40.0,"/m/03vt0,/m/09xqv"
2K8O1KQQw54,30.0,40.0,"/m/03vt0,/m/09xqv"
2KK9MldzvzE,20.0,30.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/0jbk"
2KK9MldzvzE,20.0,30.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/0jbk"
2KK9MldzvzE,20.0,30.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/0jbk"
2KK9MldzvzE,20.0,30.0,"/m/03k3r,/m/04rlf,/m/07q5rw0,/m/07rv9rh,/m/0jbk"
2KgX6IvEVrc,410.0,420.0,"/m/07st88b,/m/09ld4"
2KgX6IvEVrc,410.0,420.0,"/m/07st88b,/m/09ld4"
2PXcJCAVf38,30.0,40.0,"/m/04rlf,/m/07mzm6,/m/0bt9lr,/m/0jbk"
2PXcJCAVf38,30.0,40.0,"/m/04rlf,/m/07mzm6,/m/0bt9lr,/m/0jbk"
2QQX3Wvigg4,30.0,40.0,"/m/07pbtc8,/m/07rv9rh,/m/09x0r,/m/0jbk"
2QQX3Wvigg4,30.0,40.0,"/m/07pbtc8,/m/07rv9rh,/m/09x0r,/m/0jbk"
2Xf-IkD0CkQ,30.0,40.0,/m/04rmv
2ZmDUwmq8ew,530.0,540.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
2ZmDUwmq8ew,530.0,540.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
2ZmDUwmq8ew,530.0,540.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
2dazr-GBSFY,410.0,420.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
2dazr-GBSFY,410.0,420.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
2dazr-GBSFY,410.0,420.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
2fs8yWC0TZA,20.0,30.0,"/m/03fwl,/m/04rlf,/m/09x0r,/m/0ch8v,/m/0jbk"
2fs8yWC0TZA,20.0,30.0,"/m/03fwl,/m/04rlf,/m/09x0r,/m/0ch8v,/m/0jbk"
2fs8yWC0TZA,20.0,30.0,"/m/03fwl,/m/04rlf,/m/09x0r,/m/0ch8v,/m/0jbk"
2iJrP2mUmRk,0.0,10.0,"/m/0239kh,/m/0ch8v"
2iJrP2mUmRk,0.0,10.0,"/m/0239kh,/m/0ch8v"
2j8hxco6pBk,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
2j8hxco6pBk,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
2j8hxco6pBk,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
2j8hxco6pBk,30.0,40.0,"/m/03k3r,/m/07q5rw0,/m/07rv9rh,/m/09x0r,/m/0jbk"
2jIxHKpgBys,12.0,22.0,"/m/07qmpdm,/m/07qn4z3"
2kXGRUblg3w,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
2kXGRUblg3w,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
2kXGRUblg3w,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk"
2kfrIsD2ot0,10.0,20.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
2kfrIsD2ot0,10.0,20.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
2kfrIsD2ot0,10.0,20.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
2mJbGx5D-zA,150.0,160.0,"/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2mJbGx5D-zA,150.0,160.0,"/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2mJbGx5D-zA,150.0,160.0,"/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2mJbGx5D-zA,150.0,160.0,"/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2mJbGx5D-zA,150.0,160.0,"/m/05tny_,/m/068hy,/m/07rc7d9,/m/0bt9lr,/m/0jbk"
2mbrbHlsBgk,180.0,190.0,"/m/03fwl,/m/09x0r,/m/0jbk"
2mbrbHlsBgk,180.0,190.0,"/m/03fwl,/m/09x0r,/m/0jbk"
2oKQdQyXFO0,180.0,190.0,"/m/068hy,/m/07rrh0c,/m/0bt9lr,/m/0jbk"
2oKQdQyXFO0,180.0,190.0,"/m/068hy,/m/07rrh0c,/m/0bt9lr,/m/0jbk"
2oKQdQyXFO0,180.0,190.0,"/m/068hy,/m/07rrh0c,/m/0bt9lr,/m/0jbk"
2p7QjnOHpUI,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
2p7QjnOHpUI,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
2p7QjnOHpUI,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
2p7QjnOHpUI,30.0,40.0,"/m/068hy,/m/07r_k2n,/m/0bt9lr,/m/0jbk"
2qJ-efHMACE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
2qJ-efHMACE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
2qJ-efHMACE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
2qJ-efHMACE,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
2rJn94itrBo,190.0,200.0,"/m/04rlf,/t/dd00136"
2sbfNvZgrPI,90.0,100.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
2sbfNvZgrPI,90.0,100.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
2sbfNvZgrPI,90.0,100.0,"/m/01d3sd,/m/068hy,/m/0bt9lr,/m/0jbk"
2sgD10vYVJc,15.0,25.0,"/m/04rlf,/m/04s8yn,/m/07r5c2p"
2sgD10vYVJc,15.0,25.0,"/m/04rlf,/m/04s8yn,/m/07r5c2p"
2tjEckdpSW0,27.0,37.0,/t/dd00018
2u0d1D0CFvI,30.0,40.0,/m/07pjwq1
2zw8uUauLcc,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
2zw8uUauLcc,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
2zw8uUauLcc,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
2zw8uUauLcc,30.0,40.0,"/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
3-qJcZmDu4Q,20.0,30.0,"/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv"
3-qJcZmDu4Q,20.0,30.0,"/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv"
3-qJcZmDu4Q,20.0,30.0,"/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv"
3-qJcZmDu4Q,20.0,30.0,"/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv"
3-qJcZmDu4Q,20.0,30.0,"/m/015p6,/m/020bb7,/m/03vt0,/m/07pggtn,/m/09xqv"
30ESEVQ4JM0,280.0,290.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
30ESEVQ4JM0,280.0,290.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
30ESEVQ4JM0,280.0,290.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
30UUl_YYwpk,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
30UUl_YYwpk,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
30UUl_YYwpk,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
30UUl_YYwpk,30.0,40.0,"/m/01yrx,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
32LzYwmzIVs,12.0,22.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
32LzYwmzIVs,12.0,22.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
32LzYwmzIVs,12.0,22.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
33Bn8jbv9_o,30.0,40.0,"/m/078jl,/m/07rjwbb"
33Bn8jbv9_o,30.0,40.0,"/m/078jl,/m/07rjwbb"
33_enN0Bsfs,440.0,450.0,"/m/01yrx,/m/068hy,/m/07pqc89,/m/09x0r,/m/0jbk"
33_enN0Bsfs,440.0,450.0,"/m/01yrx,/m/068hy,/m/07pqc89,/m/09x0r,/m/0jbk"
33_enN0Bsfs,440.0,450.0,"/m/01yrx,/m/068hy,/m/07pqc89,/m/09x0r,/m/0jbk"
360wgsaWldo,20.0,30.0,"/m/07st88b,/m/09ld4"
360wgsaWldo,20.0,30.0,"/m/07st88b,/m/09ld4"
36BQNuC3SSo,70.0,80.0,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
36BQNuC3SSo,70.0,80.0,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
36BQNuC3SSo,70.0,80.0,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
36BQNuC3SSo,70.0,80.0,"/m/04rlf,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
36afHU7dS2I,30.0,40.0,"/m/07q0yl5,/m/0jbk"
37lH9wCrUsI,26.0,36.0,"/m/07qdb04,/m/09x0r"
39PRB26zZ6Q,22.0,32.0,"/m/07rv9rh,/m/09x0r"
3AmgP6KWcmI,60.0,70.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
3AmgP6KWcmI,60.0,70.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
3AmgP6KWcmI,60.0,70.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
